iShares Russell 2000 ETF
Fund Holdings as of,"May 07, 2026"
Inception Date,"May 22, 2000"
Shares Outstanding,"278,950,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"IPAR","INTERPARFUMS INC","Consumer Staples","Equity","40,414,638.05","0.05","40,414,638.05","430,355.00","93.91","United States","NASDAQ","USD","1.00","USD","-"
"SILA","SILA RLTY TR INC TRUST","Real Estate","Equity","40,407,708.66","0.05","40,407,708.66","1,321,377.00","30.58","United States","NYSE","USD","1.00","USD","-"
"ALG","ALAMO GROUP INC","Industrials","Equity","40,364,163.00","0.05","40,364,163.00","242,865.00","166.20","United States","NYSE","USD","1.00","USD","-"
"NTST","NETSTREIT CORP","Real Estate","Equity","40,270,369.76","0.05","40,270,369.76","1,977,916.00","20.36","United States","NYSE","USD","1.00","USD","-"
"BTDR","BITDEER TECHNOLOGIES GROUP CLASS A","Information Technology","Equity","40,249,640.24","0.05","40,249,640.24","2,908,211.00","13.84","Singapore","NASDAQ","USD","1.00","USD","-"
"INVA","INNOVIVA INC","Health Care","Equity","40,210,148.40","0.05","40,210,148.40","1,763,603.00","22.80","United States","NASDAQ","USD","1.00","USD","-"
"NVCR","NOVOCURE LTD","Health Care","Equity","40,199,666.76","0.05","40,199,666.76","2,388,572.00","16.83","United States","NASDAQ","USD","1.00","USD","-"
"ZD","ZIFF DAVIS INC","Communication","Equity","40,167,902.81","0.05","40,167,902.81","927,451.00","43.31","United States","NASDAQ","USD","1.00","USD","-"
"HTH","HILLTOP HOLDINGS INC","Financials","Equity","39,857,226.75","0.05","39,857,226.75","1,042,019.00","38.25","United States","NYSE","USD","1.00","USD","-"
"YELP","YELP INC","Communication","Equity","39,758,526.00","0.05","39,758,526.00","1,395,036.00","28.50","United States","NYSE","USD","1.00","USD","-"
"CRVL","CORVEL CORP","Health Care","Equity","39,681,977.90","0.05","39,681,977.90","683,465.00","58.06","United States","NASDAQ","USD","1.00","USD","-"
"NBHC","NATIONAL BANK HOLDINGS CORP CLASS","Financials","Equity","39,569,539.86","0.05","39,569,539.86","924,306.00","42.81","United States","NYSE","USD","1.00","USD","-"
"CENTA","CENTRAL GARDEN AND PET CLASS A","Consumer Staples","Equity","39,462,694.56","0.05","39,462,694.56","1,135,944.00","34.74","United States","NASDAQ","USD","1.00","USD","-"
"UTI","UNIVERSAL TECHNICAL INSTITUTE INC","Consumer Discretionary","Equity","39,421,937.10","0.05","39,421,937.10","1,110,790.00","35.49","United States","NYSE","USD","1.00","USD","-"
"PEB","PEBBLEBROOK HOTEL TRUST REIT","Real Estate","Equity","39,401,239.68","0.05","39,401,239.68","2,713,584.00","14.52","United States","NYSE","USD","1.00","USD","-"
"ARDX","ARDELYX INC","Health Care","Equity","39,291,062.16","0.05","39,291,062.16","5,629,092.00","6.98","United States","NASDAQ","USD","1.00","USD","-"
"BORR","BORR DRILLING LTD","Energy","Equity","39,291,747.76","0.05","39,291,747.76","6,728,039.00","5.84","Norway","NYSE","USD","1.00","USD","-"
"BKE","BUCKLE INC","Consumer Discretionary","Equity","39,092,499.60","0.05","39,092,499.60","746,610.00","52.36","United States","NYSE","USD","1.00","USD","-"
"UFPT","UFP TECHNOLOGIES INC","Health Care","Equity","39,084,876.25","0.05","39,084,876.25","176,575.00","221.35","United States","NASDAQ","USD","1.00","USD","-"
"TPB","TURNING POINT BRANDS INC","Consumer Staples","Equity","39,028,630.68","0.05","39,028,630.68","432,594.00","90.22","United States","NYSE","USD","1.00","USD","-"
"NRIX","NURIX THERAPEUTICS INC","Health Care","Equity","39,004,405.44","0.05","39,004,405.44","2,395,848.00","16.28","United States","NASDAQ","USD","1.00","USD","-"
"HCI","HCI GROUP INC","Financials","Equity","39,008,833.20","0.05","39,008,833.20","255,260.00","152.82","United States","NYSE","USD","1.00","USD","-"
"KOD","KODIAK SCIENCES INC","Health Care","Equity","38,973,611.04","0.05","38,973,611.04","892,253.00","43.68","United States","NASDAQ","USD","1.00","USD","-"
"CHCO","CITY HOLDING","Financials","Equity","38,946,033.63","0.05","38,946,033.63","317,331.00","122.73","United States","NASDAQ","USD","1.00","USD","-"
"SEZL","SEZZLE INC","Financials","Equity","38,806,921.58","0.05","38,806,921.58","388,769.00","99.82","United States","NASDAQ","USD","1.00","USD","-"
"DEI","DOUGLAS EMMETT REIT INC","Real Estate","Equity","38,692,630.35","0.05","38,692,630.35","3,216,345.00","12.03","United States","NYSE","USD","1.00","USD","-"
"XHR","XENIA HOTELS RESORTS REIT INC","Real Estate","Equity","38,695,351.00","0.05","38,695,351.00","2,296,460.00","16.85","United States","NYSE","USD","1.00","USD","-"
"EFC","ELLINGTON FINANCIAL INC","Financials","Equity","38,682,874.98","0.05","38,682,874.98","2,846,422.00","13.59","United States","NYSE","USD","1.00","USD","-"
"WLY","JOHN WILEY AND SONS INC CLASS A","Communication","Equity","38,548,638.70","0.05","38,548,638.70","947,141.00","40.70","United States","NYSE","USD","1.00","USD","-"
"GEF","GREIF INC CLASS A","Materials","Equity","38,512,684.00","0.05","38,512,684.00","566,363.00","68.00","United States","NYSE","USD","1.00","USD","-"
"ALMS","ALUMIS INC","Health Care","Equity","38,402,860.32","0.05","38,402,860.32","1,616,282.00","23.76","United States","NASDAQ","USD","1.00","USD","-"
"PRLB","PROTO LABS INC","Industrials","Equity","38,170,223.59","0.05","38,170,223.59","559,927.00","68.17","United States","NYSE","USD","1.00","USD","-"
"STOK","STOKE THERAPEUTICS INC","Health Care","Equity","37,921,405.47","0.05","37,921,405.47","1,156,493.00","32.79","United States","NASDAQ","USD","1.00","USD","-"
"TILE","INTERFACE INC","Industrials","Equity","37,878,274.60","0.05","37,878,274.60","1,374,892.00","27.55","United States","NASDAQ","USD","1.00","USD","-"
"PBI","PITNEY BOWES INC","Industrials","Equity","37,864,790.68","0.05","37,864,790.68","2,430,346.00","15.58","United States","NYSE","USD","1.00","USD","-"
"SOC","SABLE OFFSHORE CORP CLASS A","Energy","Equity","37,624,141.79","0.05","37,624,141.79","2,932,513.00","12.83","United States","NYSE","USD","1.00","USD","-"
"ECVT","ECOVYST INC","Materials","Equity","37,581,716.81","0.05","37,581,716.81","2,690,173.00","13.97","United States","NYSE","USD","1.00","USD","-"
"WTTR","SELECT WATER SOLUTIONS INC CLASS A","Energy","Equity","37,477,550.28","0.05","37,477,550.28","2,228,154.00","16.82","United States","NYSE","USD","1.00","USD","-"
"ELVN","ENLIVEN THERAPEUTICS INC","Health Care","Equity","37,409,224.71","0.05","37,409,224.71","928,499.00","40.29","United States","NASDAQ","USD","1.00","USD","-"
"GRC","GORMAN-RUPP","Industrials","Equity","37,402,057.76","0.05","37,402,057.76","488,788.00","76.52","United States","NYSE","USD","1.00","USD","-"
"ANIP","ANI PHARMACEUTICALS INC","Health Care","Equity","37,366,381.65","0.05","37,366,381.65","445,315.00","83.91","United States","NASDAQ","USD","1.00","USD","-"
"HCSG","HEALTHCARE SERVICES GROUP INC","Industrials","Equity","37,316,955.36","0.05","37,316,955.36","1,672,656.00","22.31","United States","NASDAQ","USD","1.00","USD","-"
"NESR","NATIONAL ENERGY SERVICES REUNITED","Energy","Equity","37,267,440.60","0.05","37,267,440.60","1,596,036.00","23.35","United States","NASDAQ","USD","1.00","USD","-"
"IIPR","INNOVATIVE INDUSTRIAL PROPERTIES I","Real Estate","Equity","37,243,123.98","0.05","37,243,123.98","658,122.00","56.59","United States","NYSE","USD","1.00","USD","-"
"CMPR","CIMPRESS PLC","Industrials","Equity","37,169,945.82","0.05","37,169,945.82","404,109.00","91.98","United States","NASDAQ","USD","1.00","USD","-"
"TNC","TENNANT","Industrials","Equity","37,161,846.90","0.05","37,161,846.90","427,590.00","86.91","United States","NYSE","USD","1.00","USD","-"
"TCBK","TRICO BANCSHARES","Financials","Equity","36,983,289.42","0.05","36,983,289.42","727,731.00","50.82","United States","NASDAQ","USD","1.00","USD","-"
"GABC","GERMAN AMERICAN BANCORP INC","Financials","Equity","36,896,150.16","0.05","36,896,150.16","837,027.00","44.08","United States","NASDAQ","USD","1.00","USD","-"
"KSS","KOHLS CORP","Consumer Discretionary","Equity","36,898,772.05","0.05","36,898,772.05","2,571,343.00","14.35","United States","NYSE","USD","1.00","USD","-"
"CBZ","CBIZ INC","Industrials","Equity","36,892,192.98","0.05","36,892,192.98","1,164,894.00","31.67","United States","NYSE","USD","1.00","USD","-"
"HLMN","HILLMAN SOLUTIONS CORP","Industrials","Equity","36,718,105.04","0.05","36,718,105.04","4,659,658.00","7.88","United States","NASDAQ","USD","1.00","USD","-"
"BLX","BANCO LATINOAMERICANO DE COMERCIO","Financials","Equity","36,675,852.16","0.05","36,675,852.16","677,176.00","54.16","Panama","NYSE","USD","1.00","USD","-"
"ENOV","ENOVIS CORP","Health Care","Equity","36,676,756.00","0.05","36,676,756.00","1,345,936.00","27.25","United States","NYSE","USD","1.00","USD","-"
"IMAX","IMAX CORP","Communication","Equity","36,667,251.72","0.05","36,667,251.72","1,028,823.00","35.64","United States","NYSE","USD","1.00","USD","-"
"BL","BLACKLINE INC","Information Technology","Equity","36,507,706.65","0.05","36,507,706.65","1,171,245.00","31.17","United States","NASDAQ","USD","1.00","USD","-"
"AGIO","AGIOS PHARMACEUTICALS INC","Health Care","Equity","36,501,834.29","0.05","36,501,834.29","1,325,893.00","27.53","United States","NASDAQ","USD","1.00","USD","-"
"AORT","ARTIVION INC","Health Care","Equity","36,477,995.40","0.05","36,477,995.40","1,029,870.00","35.42","United States","NYSE","USD","1.00","USD","-"
"HOPE","HOPE BANCORP INC","Financials","Equity","36,448,824.96","0.05","36,448,824.96","2,911,248.00","12.52","United States","NASDAQ","USD","1.00","USD","-"
"EVTC","EVERTEC INC","Financials","Equity","36,373,528.96","0.05","36,373,528.96","1,557,086.00","23.36","United States","NYSE","USD","1.00","USD","-"
"ARI","APOLLO COMMERCIAL REAL ESTATE FINA","Financials","Equity","36,243,554.59","0.05","36,243,554.59","3,322,049.00","10.91","United States","NYSE","USD","1.00","USD","-"
"AVPT","AVEPOINT INC CLASS A","Information Technology","Equity","36,245,965.92","0.05","36,245,965.92","3,512,206.00","10.32","United States","NASDAQ","USD","1.00","USD","-"
"LKFN","LAKELAND FINANCIAL CORP","Financials","Equity","36,205,899.40","0.05","36,205,899.40","578,369.00","62.60","United States","NASDAQ","USD","1.00","USD","-"
"GBX","GREENBRIER INC","Industrials","Equity","36,208,545.21","0.05","36,208,545.21","718,281.00","50.41","United States","NYSE","USD","1.00","USD","-"
"NTLA","INTELLIA THERAPEUTICS INC","Health Care","Equity","35,982,882.12","0.05","35,982,882.12","2,624,572.00","13.71","United States","NASDAQ","USD","1.00","USD","-"
"TFIN","TRIUMPH FINANCIAL INC","Financials","Equity","35,983,563.25","0.05","35,983,563.25","533,485.00","67.45","United States","NYSE","USD","1.00","USD","-"
"PUMP","PROPETRO HOLDING CORP","Energy","Equity","35,990,506.10","0.05","35,990,506.10","2,314,502.00","15.55","United States","NYSE","USD","1.00","USD","-"
"PDFS","PDF SOLUTIONS INC","Information Technology","Equity","35,957,643.30","0.05","35,957,643.30","753,829.00","47.70","United States","NASDAQ","USD","1.00","USD","-"
"MQ","MARQETA INC CLASS A","Financials","Equity","35,771,312.14","0.05","35,771,312.14","8,537,306.00","4.19","United States","NASDAQ","USD","1.00","USD","-"
"JBLU","JETBLUE AIRWAYS CORP","Industrials","Equity","35,747,178.93","0.05","35,747,178.93","6,968,261.00","5.13","United States","NASDAQ","USD","1.00","USD","-"
"ARLO","ARLO TECHNOLOGIES INC","Information Technology","Equity","35,647,922.20","0.05","35,647,922.20","2,392,478.00","14.90","United States","NYSE","USD","1.00","USD","-"
"VRE","VERIS RESIDENTIAL INC","Real Estate","Equity","35,560,244.72","0.05","35,560,244.72","1,873,564.00","18.98","United States","NYSE","USD","1.00","USD","-"
"MCRI","MONARCH CASINO AND RESORT INC","Consumer Discretionary","Equity","35,448,583.68","0.05","35,448,583.68","302,256.00","117.28","United States","NASDAQ","USD","1.00","USD","-"
"QCRH","QCR HOLDINGS INC","Financials","Equity","35,423,555.52","0.05","35,423,555.52","387,312.00","91.46","United States","NASDAQ","USD","1.00","USD","-"
"RXRX","RECURSION PHARMACEUTICALS INC CLAS","Health Care","Equity","35,311,866.72","0.04","35,311,866.72","10,798,736.00","3.27","United States","NASDAQ","USD","1.00","USD","-"
"HLF","HERBALIFE LTD","Consumer Staples","Equity","35,145,248.67","0.04","35,145,248.67","2,425,483.00","14.49","United States","NYSE","USD","1.00","USD","-"
"DCOM","DIME COMMUNITY BANCSHARES INC","Financials","Equity","35,106,660.16","0.04","35,106,660.16","947,804.00","37.04","United States","NYSE","USD","1.00","USD","-"
"PACS","PACS GROUP INC","Health Care","Equity","35,066,370.93","0.04","35,066,370.93","1,042,711.00","33.63","United States","NYSE","USD","1.00","USD","-"
"LPG","DORIAN LPG LTD","Energy","Equity","35,006,525.40","0.04","35,006,525.40","879,340.00","39.81","United States","NYSE","USD","1.00","USD","-"
"CAPR","CAPRICOR THERAPEUTICS INC","Health Care","Equity","34,935,392.32","0.04","34,935,392.32","1,029,328.00","33.94","United States","NASDAQ","USD","1.00","USD","-"
"ASTH","ASTRANA HEALTH INC","Health Care","Equity","34,902,204.48","0.04","34,902,204.48","967,356.00","36.08","United States","NASDAQ","USD","1.00","USD","-"
"LZB","LA-Z-BOY INC","Consumer Discretionary","Equity","34,871,665.08","0.04","34,871,665.08","980,643.00","35.56","United States","NYSE","USD","1.00","USD","-"
"PAYO","PAYONEER GLOBAL INC","Financials","Equity","34,732,406.72","0.04","34,732,406.72","6,864,112.00","5.06","United States","NASDAQ","USD","1.00","USD","-"
"TSHA","TAYSHA GENE THERAPIES INC","Health Care","Equity","34,684,940.47","0.04","34,684,940.47","5,200,141.00","6.67","United States","NASDAQ","USD","1.00","USD","-"
"LFST","LIFESTANCE HEALTH GROUP INC","Health Care","Equity","34,609,102.05","0.04","34,609,102.05","3,910,633.00","8.85","United States","NASDAQ","USD","1.00","USD","-"
"BFC","BANK FIRST CORP","Financials","Equity","34,602,220.00","0.04","34,602,220.00","238,636.00","145.00","United States","NASDAQ","USD","1.00","USD","-"
"IE","IVANHOE ELECTRIC INC","Materials","Equity","34,596,585.24","0.04","34,596,585.24","2,521,617.00","13.72","United States","Nyse Mkt Llc","USD","1.00","USD","-"
"SLVM","SYLVAMO CORP","Materials","Equity","34,543,058.30","0.04","34,543,058.30","790,459.00","43.70","United States","NYSE","USD","1.00","USD","-"
"NVRI","ENVIRI CORP","Industrials","Equity","34,411,468.51","0.04","34,411,468.51","1,791,331.00","19.21","United States","NYSE","USD","1.00","USD","-"
"WKC","WORLD KINECT CORP","Energy","Equity","34,381,132.10","0.04","34,381,132.10","1,278,109.00","26.90","United States","NYSE","USD","1.00","USD","-"
"FTRE","FORTREA HOLDINGS INC","Health Care","Equity","34,237,168.83","0.04","34,237,168.83","2,198,919.00","15.57","United States","NASDAQ","USD","1.00","USD","-"
"PRG","PROG HOLDINGS INC","Financials","Equity","33,939,033.97","0.04","33,939,033.97","950,407.00","35.71","United States","NYSE","USD","1.00","USD","-"
"NSSC","NAPCO SECURITY TECHNOLOGIES INC","Information Technology","Equity","33,894,228.06","0.04","33,894,228.06","815,157.00","41.58","United States","NASDAQ","USD","1.00","USD","-"
"PGNY","PROGYNY INC","Health Care","Equity","33,738,173.40","0.04","33,738,173.40","1,760,865.00","19.16","United States","NASDAQ","USD","1.00","USD","-"
"CNOB","CONNECTONE BANCORP INC","Financials","Equity","33,729,776.19","0.04","33,729,776.19","1,127,709.00","29.91","United States","NASDAQ","USD","1.00","USD","-"
"BLKB","BLACKBAUD INC","Information Technology","Equity","33,670,334.34","0.04","33,670,334.34","890,514.00","37.81","United States","NASDAQ","USD","1.00","USD","-"
"HG","HAMILTON INSURANCE GROUP LTD CLASS","Financials","Equity","33,658,690.52","0.04","33,658,690.52","1,097,089.00","30.68","United States","NYSE","USD","1.00","USD","-"
"SFL","SFL LTD","Energy","Equity","33,604,624.77","0.04","33,604,624.77","2,821,547.00","11.91","United States","NYSE","USD","1.00","USD","-"
"AESI","ATLAS ENERGY SOLUTIONS INC","Energy","Equity","33,576,192.16","0.04","33,576,192.16","1,836,772.00","18.28","United States","NYSE","USD","1.00","USD","-"
"REX","REX AMERICAN RESOURCES CORP","Energy","Equity","33,309,387.36","0.04","33,309,387.36","684,252.00","48.68","United States","NYSE","USD","1.00","USD","-"
"INOD","INNODATA INC","Industrials","Equity","33,162,160.92","0.04","33,162,160.92","726,603.00","45.64","United States","NASDAQ","USD","1.00","USD","-"
"OBK","ORIGIN BANCORP INC","Financials","Equity","32,980,823.04","0.04","32,980,823.04","707,136.00","46.64","United States","NYSE","USD","1.00","USD","-"
"MLYS","MINERALYS THERAPEUTICS INC","Health Care","Equity","32,973,580.35","0.04","32,973,580.35","1,123,461.00","29.35","United States","NASDAQ","USD","1.00","USD","-"
"ABR","ARBOR REALTY TRUST REIT INC","Financials","Equity","32,935,549.43","0.04","32,935,549.43","4,031,279.00","8.17","United States","NYSE","USD","1.00","USD","-"
"WWW","WOLVERINE WORLD WIDE INC","Consumer Discretionary","Equity","32,887,559.25","0.04","32,887,559.25","1,933,425.00","17.01","United States","NYSE","USD","1.00","USD","-"
"NVAX","NOVAVAX INC","Health Care","Equity","32,888,437.53","0.04","32,888,437.53","3,563,211.00","9.23","United States","NASDAQ","USD","1.00","USD","-"
"OUST","OUSTER INC","Information Technology","Equity","32,873,914.95","0.04","32,873,914.95","1,341,245.00","24.51","United States","NASDAQ","USD","1.00","USD","-"
"CCS","CENTURY COMMUNITIES INC","Consumer Discretionary","Equity","32,792,834.43","0.04","32,792,834.43","601,593.00","54.51","United States","NYSE","USD","1.00","USD","-"
"AMLX","AMYLYX PHARMACEUTICALS INC","Health Care","Equity","32,795,459.20","0.04","32,795,459.20","2,157,596.00","15.20","United States","NASDAQ","USD","1.00","USD","-"
"SBH","SALLY BEAUTY HOLDINGS INC","Consumer Discretionary","Equity","32,616,363.78","0.04","32,616,363.78","2,353,273.00","13.86","United States","NYSE","USD","1.00","USD","-"
"BAND","BANDWIDTH INC CLASS A","Communication","Equity","32,610,393.76","0.04","32,610,393.76","671,272.00","48.58","United States","NASDAQ","USD","1.00","USD","-"
"HRMY","HARMONY BIOSCIENCES HLDG INC","Health Care","Equity","32,527,994.88","0.04","32,527,994.88","1,035,264.00","31.42","United States","NASDAQ","USD","1.00","USD","-"
"FIGS","FIGS INC CLASS A","Consumer Discretionary","Equity","32,506,135.96","0.04","32,506,135.96","2,114,908.00","15.37","United States","NYSE","USD","1.00","USD","-"
"NBR","NABORS INDUSTRIES LTD","Energy","Equity","32,512,182.88","0.04","32,512,182.88","336,844.00","96.52","United States","NYSE","USD","1.00","USD","-"
